[30Nov2024 01:00:30.270] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[30Nov2024 01:00:30.274] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.4 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[30Nov2024 01:00:31.585] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[30Nov2024 01:00:31.598] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.onLoad
[30Nov2024 01:00:31.599] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFine ZIP file URL: union:/workspaces/Servidor1/servidor_minecraft/mods/OptiFine_1.20.1_HD_U_I6.jar%23215!/
[30Nov2024 01:00:31.606] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFine ZIP file: /workspaces/Servidor1/servidor_minecraft/mods/OptiFine_1.20.1_HD_U_I6.jar
[30Nov2024 01:00:31.608] [main/INFO] [optifine.OptiFineTransformer/]: Target.PRE_CLASS is available
[30Nov2024 01:00:31.656] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Servidor1/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[30Nov2024 01:00:31.664] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.initialize
[30Nov2024 01:00:32.083] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.083] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.084] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.085] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.340] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[30Nov2024 01:00:32.345] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: resourcefullib. Using Mod File: /workspaces/Servidor1/servidor_minecraft/mods/resourcefullib-forge-1.20.1-2.1.29.jar
[30Nov2024 01:00:32.346] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 11 dependencies adding them to mods collection
[30Nov2024 01:00:32.922] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.transformers
[30Nov2024 01:00:32.932] [main/INFO] [optifine.OptiFineTransformer/]: Targets: 412
[30Nov2024 01:00:33.527] [main/INFO] [optifine.OptiFineTransformationService/]: additionalClassesLocator: [optifine., net.optifine.]
[30Nov2024 01:00:35.565] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[30Nov2024 01:00:35.892] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[30Nov2024 01:00:35.906] [main/WARN] [mixin/]: Reference map 'naturalist-forge-forge-refmap.json' for naturalist.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.012] [main/WARN] [mixin/]: Reference map 'morevillagers-forge-forge-refmap.json' for morevillagers.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.052] [main/WARN] [mixin/]: Reference map 'graveyard-FORGE-forge-refmap.json' for graveyard-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.064] [main/WARN] [mixin/]: Reference map 'mixins.shineals_prehistoric_expansion.refmap.json' for mixins.shineals_prehistoric_expansion.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.066] [main/WARN] [mixin/]: Reference map 'mixins.boh.refmap.json' for mixins.boh.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.083] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.151] [main/INFO] [Puzzles Lib/]: Loading 120 mods:
	- aiimprovements 0.5.2
[30Nov2024 01:00:48.552] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.miner.MinerMobs
[30Nov2024 01:00:48.566] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.MeleeAttacking
[30Nov2024 01:00:48.569] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.leap.Leap
[30Nov2024 01:00:48.578] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.Jump
[30Nov2024 01:00:48.592] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.ItemDisruption
[30Nov2024 01:00:48.615] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.flee.Flee
[30Nov2024 01:00:48.634] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.fisher.FisherMobs
[30Nov2024 01:00:48.644] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.breakanger.BreakAnger
[30Nov2024 01:00:48.657] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.BitingMobs
[30Nov2024 01:00:48.667] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.avoidexplosion.AvoidExplosions
[30Nov2024 01:00:48.680] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.mobs.anticheese.AntiCheese
[30Nov2024 01:00:48.693] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.illager.shoot.PillagerShoot
[30Nov2024 01:00:48.702] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.illager.RavagerFeature
[30Nov2024 01:00:48.706] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.illager.PillagerFleeTarget
[30Nov2024 01:00:48.712] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.ghast.GhastShoot
[30Nov2024 01:00:48.719] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.enderman.getoverhere.GetOverHere
[30Nov2024 01:00:48.727] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.drowned.DrownedSwimming
[30Nov2024 01:00:48.732] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.creeper.CreeperSwell
[30Nov2024 01:00:48.743] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.bugs.silverfish.SilverfishFeature
[30Nov2024 01:00:48.761] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.blaze.BlazeAttack
[30Nov2024 01:00:48.763] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.animal.NotTemptedAnimals
[30Nov2024 01:00:48.765] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.animal.AnimalsGroupFlee
[30Nov2024 01:00:48.766] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.enhancedai.modules.animal.AnimalScaredAttack
[30Nov2024 01:00:48.865] [modloading-worker-0/INFO] [com.yellowbrossproductions.illageandspillage.IllageAndSpillage/]: Loading config: /workspaces/Servidor1/servidor_minecraft/config/illageandspillage-client.toml
[30Nov2024 01:00:48.865] [modloading-worker-0/INFO] [com.yellowbrossproductions.illageandspillage.IllageAndSpillage/]: Built config: /workspaces/Servidor1/servidor_minecraft/config/illageandspillage-client.toml
[30Nov2024 01:00:48.870] [modloading-worker-0/INFO] [com.yellowbrossproductions.illageandspillage.IllageAndSpillage/]: Loaded config: /workspaces/Servidor1/servidor_minecraft/config/illageandspillage-client.toml
[30Nov2024 01:00:48.871] [modloading-worker-0/INFO] [com.yellowbrossproductions.illageandspillage.IllageAndSpillage/]: Loading config: /workspaces/Servidor1/servidor_minecraft/config/illageandspillage-common.toml
[30Nov2024 01:00:48.871] [modloading-worker-0/INFO] [com.yellowbrossproductions.illageandspillage.IllageAndSpillage/]: Built config: /workspaces/Servidor1/servidor_minecraft/config/illageandspillage-common.toml
[30Nov2024 01:00:48.874] [modloading-worker-0/INFO] [com.yellowbrossproductions.illageandspillage.IllageAndSpillage/]: Loaded config: /workspaces/Servidor1/servidor_minecraft/config/illageandspillage-common.toml
[30Nov2024 01:00:49.174] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for mutantmonsters:main
[30Nov2024 01:00:49.460] [modloading-worker-0/INFO] [insane96mcp.insanelib.InsaneLib/]: Found (COMMON) InsaneLib Feature class insane96mcp.mobspropertiesrandomness.module.base.feature.MPRBase
[30Nov2024 01:00:49.718] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.14...
[30Nov2024 01:00:49.745] [modloading-worker-0/INFO] [graveyard/]: Registered JSON trade offer adapter.
[30Nov2024 01:00:49.769] [modloading-worker-0/INFO] [coroutil/]: forge loader environment detected
[30Nov2024 01:00:49.810] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[30Nov2024 01:00:49.812] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[30Nov2024 01:00:49.813] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[30Nov2024 01:00:49.814] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[30Nov2024 01:00:49.816] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[30Nov2024 01:00:49.822] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[30Nov2024 01:00:49.822] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[30Nov2024 01:00:49.823] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v47.3.7 Initialized
[30Nov2024 01:00:49.825] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[30Nov2024 01:00:51.670] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for puzzleslib:main
[30Nov2024 01:00:51.738] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered condition serializer 'silentgear:not'
[30Nov2024 01:00:51.747] [modloading-worker-0/INFO] [com.mactso.harderfarther.utility.Utility/]: L0:harderfarther: Registering Mod.
[30Nov2024 01:00:51.751] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered condition serializer 'silentgear:and'
[30Nov2024 01:00:51.756] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered condition serializer 'silentgear:or'
[30Nov2024 01:00:51.757] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered condition serializer 'silentgear:gear_type'
[30Nov2024 01:00:51.758] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered condition serializer 'silentgear:material_count'
[30Nov2024 01:00:51.766] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered condition serializer 'silentgear:material_ratio'
[30Nov2024 01:00:51.767] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:simple_trait'
[30Nov2024 01:00:51.768] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:damage_type'
[30Nov2024 01:00:51.770] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:durability'
[30Nov2024 01:00:51.772] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:enchantment'
[30Nov2024 01:00:51.773] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:nbt'
[30Nov2024 01:00:51.777] [modloading-worker-0/INFO] [be.florens.expandability.ExpandAbility/]: ExpandAbility here, who dis?
[30Nov2024 01:00:51.779] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:wielder_effect'
[30Nov2024 01:00:51.780] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:stat_modifier'
[30Nov2024 01:00:51.784] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:attribute'
[30Nov2024 01:00:51.786] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:block_placer'
[30Nov2024 01:00:51.797] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:block_filler'
[30Nov2024 01:00:51.799] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:synergy'
[30Nov2024 01:00:51.808] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:target_effect'
[30Nov2024 01:00:51.809] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:bonus_drops'
[30Nov2024 01:00:51.810] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:cancel_effects'
[30Nov2024 01:00:51.812] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:self_repair'
[30Nov2024 01:00:51.813] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:stellar'
[30Nov2024 01:00:51.813] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgear:block_mining_speed'
[30Nov2024 01:00:51.814] [modloading-worker-0/INFO] [Silent Gear/TraitManager]: Registered serializer 'silentgems:critical_strike'
[30Nov2024 01:00:53.841] [main/INFO] [Moonlight/]: Initialized block sets in 14ms
[30Nov2024 01:00:56.477] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.MechanicalPressRecipe$Serializer@600d93ad has been registered twice for the same name scguns:mechanical_pressing.
[30Nov2024 01:00:56.477] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.PoweredMechanicalPressRecipe$Serializer@75690817 has been registered twice for the same name scguns:powered_mechanical_pressing.
[30Nov2024 01:00:56.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.MaceratorRecipe$Serializer@7f9a2fc8 has been registered twice for the same name scguns:macerating.
[30Nov2024 01:00:56.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.PoweredMaceratorRecipe$Serializer@78aa786f has been registered twice for the same name scguns:powered_macerating.
[30Nov2024 01:00:56.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.GunBenchRecipe$Serializer@1dfd414e has been registered twice for the same name scguns:gun_bench.
[30Nov2024 01:00:56.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.LightningBatteryRecipe$Serializer@21fd96d0 has been registered twice for the same name scguns:lightning_battery.
[30Nov2024 01:00:56.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.MechanicalPressRecipe$Serializer@600d93ad has been registered twice for the same name scguns:mechanical_pressing.
[30Nov2024 01:00:56.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.PoweredMechanicalPressRecipe$Serializer@75690817 has been registered twice for the same name scguns:powered_mechanical_pressing.
[30Nov2024 01:00:56.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.MaceratorRecipe$Serializer@7f9a2fc8 has been registered twice for the same name scguns:macerating.
[30Nov2024 01:00:56.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.PoweredMaceratorRecipe$Serializer@78aa786f has been registered twice for the same name scguns:powered_macerating.
[30Nov2024 01:00:56.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.GunBenchRecipe$Serializer@1dfd414e has been registered twice for the same name scguns:gun_bench.
[30Nov2024 01:00:56.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:recipe_serializer: The object top.ribs.scguns.client.screen.LightningBatteryRecipe$Serializer@21fd96d0 has been registered twice for the same name scguns:lightning_battery.
[30Nov2024 01:00:56.774] [main/INFO] [ModdingLegacy/StructureGel/]: [structure_gel] Registering data for structure_gel:loot_table_alias
[30Nov2024 01:00:56.783] [main/INFO] [ModdingLegacy/StructureGel/]: [structure_gel] Registering data for structure_gel:data_handler_type
[30Nov2024 01:00:56.786] [main/INFO] [ModdingLegacy/StructureGel/]: [structure_gel] Registering data for structure_gel:dynamic_spawner
[30Nov2024 01:00:56.788] [main/INFO] [ModdingLegacy/StructureGel/]: [structure_gel] Registering data for structure_gel:jigsaw_type
[30Nov2024 01:00:57.005] [main/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class com.modderg.tameablebeasts.server.entity.TBAnimal from interface com.modderg.tameablebeasts.server.entity.TBRideable
[30Nov2024 01:00:57.006] [main/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class com.modderg.tameablebeasts.server.entity.TBAnimal from class com.modderg.tameablebeasts.server.entity.custom.GroundBeetleEntity
[30Nov2024 01:00:57.041] [main/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class net.mcreator.borninchaosv.entity.BabySpiderEntity from class net.mcreator.borninchaosv.entity.MotherSpiderEntity
[30Nov2024 01:00:57.085] [main/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class com.github.alexmodguy.alexscaves.server.entity.living.TremorzillaEntity from class com.github.alexmodguy.alexscaves.server.entity.living.LicowitchEntity
[30Nov2024 01:00:57.155] [main/INFO] [Puzzles Lib/]: Loading common config for enderzoology
[30Nov2024 01:00:57.155] [Thread-3/INFO] [Puzzles Lib/]: Reloading common config for enderzoology
[30Nov2024 01:00:57.157] [Thread-3/INFO] [Puzzles Lib/]: Reloading common config for enderzoology
[30Nov2024 01:00:57.381] [main/INFO] [Puzzles Lib/]: Loading common config for mutantmonsters
[30Nov2024 01:00:57.576] [modloading-worker-0/INFO] [io.redspace.enderchestmod.IronEnderChests/]: HELLO FROM COMMON SETUP
[30Nov2024 01:00:57.579] [modloading-worker-0/INFO] [io.redspace.enderchestmod.IronEnderChests/]: DIRT BLOCK >> minecraft:dirt
[30Nov2024 01:00:57.580] [modloading-worker-0/INFO] [com.cupboard.Cupboard/]: Loaded config for: hostilevillages.json
[30Nov2024 01:00:57.580] [modloading-worker-0/INFO] [com.hostilevillages.HostileVillages/]: Hostile Villages initialized
[30Nov2024 01:00:57.630] [modloading-worker-0/INFO] [thetadev.constructionwand.ConstructionWand/]: ConstructionWand says hello - may the odds be ever in your favor.
[30Nov2024 01:00:57.728] [modloading-worker-0/INFO] [Dungeon Crawl/]: Common Setup
[30Nov2024 01:00:57.792] [modloading-worker-0/INFO] [com.brutalbosses.BrutalBosses/]: brutalbosses mod initialized
[30Nov2024 01:00:57.802] [modloading-worker-0/INFO] [com.mactso.harderfarther.utility.Utility/]: L0:harderfarther: Registering Handlers
[30Nov2024 01:00:57.831] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mr_stellarity] Starting version check at https://api.modrinth.com/updates/bZgeDzN8/forge_updates.json
[30Nov2024 01:00:57.986] [main/INFO] [net.minecraftforge.coremod.CoreMod.apotheosis/COREMODLOG]: Replaced 1 calls to Enchantment#getMaxLevel() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[30Nov2024 01:00:57.986] [main/INFO] [net.minecraftforge.coremod.CoreMod.apotheosis/COREMODLOG]: Replaced 1 calls to Enchantment#isTreasureOnly() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[30Nov2024 01:00:57.987] [main/INFO] [net.minecraftforge.coremod.CoreMod.apotheosis/COREMODLOG]: Replaced 1 calls to Enchantment#isTradeable() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[30Nov2024 01:00:58.112] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key scguns:aiming for minecraft:player
[30Nov2024 01:00:58.112] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key scguns:reloading for minecraft:player
[30Nov2024 01:00:58.113] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key scguns:shooting for minecraft:player
[30Nov2024 01:00:58.113] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key scguns:burstcount for minecraft:player
[30Nov2024 01:00:58.113] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key scguns:onburstcooldown for minecraft:player
[30Nov2024 01:00:58.113] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key scguns:melee for minecraft:player
[30Nov2024 01:00:58.137] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mr_stellarity] Found status: OUTDATED Current: 2.0d Target: 2.0e
[30Nov2024 01:00:58.138] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [enderzoology] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/enderzoology.json
[30Nov2024 01:00:58.171] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key jeg:aiming for minecraft:player
[30Nov2024 01:00:58.172] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [enderzoology] Found status: OUTDATED Current: 8.0.2 Target: 8.0.3
[30Nov2024 01:00:58.173] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [majruszsdifficulty] Starting version check at https://raw.githubusercontent.com/Majrusz/MinecraftCommon/main/ProgressiveDifficulty/update.json
[30Nov2024 01:00:58.173] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key jeg:reloading for minecraft:player
[30Nov2024 01:00:58.173] [main/INFO] [Framework/SYNCED_ENTITY_DATA]: Registered synced data key jeg:shooting for minecraft:player
[30Nov2024 01:00:58.184] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [majruszsdifficulty] Found status: UP_TO_DATE Current: 1.9.10 Target: null
[30Nov2024 01:00:58.184] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [harderspawners] Starting version check at https://github.com/mactso/HarderSpawners/raw/main/update.json
[30Nov2024 01:00:58.241] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [harderspawners] Found status: BETA Current: 46.25.3 Target: 46.25.2
[30Nov2024 01:00:58.241] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [structure_gel] Starting version check at http://changelogs.moddinglegacy.com/structure-gel.json
[30Nov2024 01:00:58.283] [main/INFO] [Moonlight/]: Initialized color sets in 44ms
[30Nov2024 01:00:58.435] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at dev.shadowsoffire.apotheosis.spawn.compat.SpawnerHwylaPlugin
[30Nov2024 01:00:58.443] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at dev.shadowsoffire.apotheosis.ench.compat.EnchHwylaPlugin
[30Nov2024 01:00:58.444] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at dev.shadowsoffire.apotheosis.adventure.compat.AdventureHwylaPlugin
[30Nov2024 01:00:58.445] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at de.maxhenkel.corpse.integration.waila.PluginCorpse
[30Nov2024 01:00:58.446] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at net.blay09.mods.waystones.compat.JadeIntegration
[30Nov2024 01:00:58.447] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[30Nov2024 01:00:58.458] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[30Nov2024 01:00:58.463] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.core.CorePlugin
